ROW_ID,conversion
0,0.011278217
1,0.016869681
2,0.04457032
3,0.058529265
4,0.057453435
5,0.008557121
6,0.010777153
7,0.024903677
8,0.039761256
9,0.069981605
10,0.13270938
11,0.2241972
12,0.1843539
13,0.02241712
14,0.03080853
15,0.01615323
16,0.24473935
17,0.009118604
18,0.10314088
19,0.03838607
20,0.028474195
21,0.118192755
22,0.036049247
23,0.041441925
24,0.017340383
25,0.012136361
26,0.009490727
27,0.019943373
28,0.07597456
29,0.23169985
30,0.0079605905
31,0.09738478
32,0.027013661
33,0.013888985
34,0.004704531
35,0.23447406
36,0.06869227
37,0.03362349
38,0.06038293
39,0.11630546
40,0.017797286
41,0.05141413
42,0.0023241
43,0.010605611
44,0.10751007
45,0.052466094
46,0.029422104
47,0.012244805
48,0.004771763
49,0.045495432
50,0.04980236
51,0.026811173
52,0.21029055
53,0.09641677
54,0.1355794
55,0.04654222
56,0.10490588
57,0.020855121
58,0.40380898
59,0.08935053
60,0.04298895
61,0.02041844
62,0.041572016
63,0.08059517
64,0.022184607
65,0.018338645
66,0.031152124
67,0.027687754
68,0.146717
69,0.08001792
70,0.014769488
71,0.011662675
72,0.074993424
73,0.32785127
74,0.12812065
75,0.47625074
76,0.0870438
77,0.2758179
78,0.026752459
79,0.13362202
80,0.039236743
81,0.06394331
82,0.14438134
83,0.06659232
84,0.07638958
85,0.059946764
86,0.0175559
87,0.0193345
88,0.11184034
89,0.012462663
90,0.032665215
91,0.15396826
92,0.034318008
93,0.16890892
94,0.032110494
95,0.02780514
96,0.14096187
97,0.19307697
98,0.07877843
99,0.057491187
100,0.12728867
101,0.12131476
102,0.062245354
103,0.06802172
104,0.120932646
105,0.0065301172
106,0.01669267
107,0.13882373
108,0.06063198
109,0.06587751
110,0.0026034638
111,0.03437878
112,0.10209979
113,0.042350702
114,0.053990476
115,0.06703647
116,0.06337898
117,0.0461225
118,0.12081365
119,0.17411552
120,0.24525672
121,0.032846984
122,0.015017013
123,0.076467454
124,0.022191273
125,0.035714447
126,0.103142776
127,0.03179434
128,0.010975819
129,0.010919839
130,0.015949352
131,0.0066720876
132,0.090746775
133,0.023129141
134,0.015997682
135,0.04601257
136,0.018897798
137,0.087292284
138,0.042420425
139,0.0025000635
140,0.39906377
141,0.095557794
142,0.05014143
143,0.014978431
144,0.21407002
145,0.008056689
146,0.010776243
147,0.08309017
148,0.029927067
149,0.010173105
150,0.010887349
151,0.03767225
152,0.044554096
153,0.050508786
154,0.013511432
155,0.030678647
156,0.009344998
157,0.06793926
158,0.012087773
159,0.03892776
160,0.1053618
161,0.0029955278
162,0.019527702
163,0.013749083
164,0.19151393
165,0.05142656
166,0.10624395
167,0.23877144
168,0.043880783
169,0.060316533
170,0.10242744
171,0.13156068
172,0.010271472
173,0.032123975
174,0.03517254
175,0.006370153
176,0.028924674
177,0.15989764
178,0.037772506
179,0.058980003
180,0.10902689
181,0.18315955
182,0.020192705
183,0.029508276
184,0.072120085
185,0.038671453
186,0.34266546
187,0.009906269
188,0.04904306
189,0.05890953
190,0.037863173
191,0.039911296
192,0.012163654
193,0.011496005
194,0.056649853
195,0.04033698
196,0.008458867
197,0.048652124
198,0.058999237
199,0.026821222
200,0.013946633
201,0.013365281
202,0.047622636
203,0.030421067
204,0.019987276
205,0.09055618
206,0.3976671
207,0.04951302
208,0.009855359
209,0.013603824
210,0.07155394
211,0.19166397
212,0.031744007
213,0.047405142
214,0.01777506
215,0.012272622
216,0.03983979
217,0.12125221
218,0.07442494
219,0.17421249
220,0.18206537
221,0.07202625
222,0.09294896
223,0.20376773
224,0.16161919
225,0.21751462
226,0.016304757
227,0.07606398
228,0.0049264785
229,0.11509379
230,0.12053049
231,0.013496288
232,0.05059232
233,0.03283205
234,0.052578986
235,0.050308324
236,0.091856256
237,0.04537109
238,0.043361712
239,0.1524423
240,0.018516418
241,0.06671239
242,0.16319214
243,0.14792225
244,0.008139212
245,0.01491968
246,0.031233737
247,0.076923735
248,0.033259533
249,0.07723641
250,0.2076498
251,0.013552074
252,0.13486311
253,0.09103363
254,0.2102709
255,0.13407336
256,0.012585689
257,0.020954935
258,0.009458199
259,0.06698191
260,0.15476575
261,0.014603129
262,0.11217173
263,0.007086742
264,0.0073313867
265,0.118975006
266,0.022819106
267,0.005775138
268,0.013283502
269,0.106061034
270,0.052225403
271,0.045454822
272,0.28039798
273,0.111873165
274,0.10644362
275,0.044171445
276,0.024698257
277,0.051289808
278,0.027085282
279,0.588659
280,0.0037035
281,0.09674645
282,0.11904376
283,0.026528653
284,0.030588223
285,0.037027337
286,0.035348956
287,0.02245576
288,0.05054455
289,0.21000364
290,0.0030743903
291,0.024545198
292,0.22191225
293,0.21434002
294,0.5044892
295,0.14865442
296,0.1562714
297,0.2216996
298,0.08977
299,0.052160557
300,0.089581706
301,0.09454436
302,0.014693462
303,0.13925985
304,0.012338936
305,0.050966833
306,0.09438009
307,0.006208911
308,0.17032
309,0.07534354
310,0.10324902
311,0.17140624
312,0.01399234
313,0.14261937
314,0.05612219
315,0.07269893
316,0.02404864
317,0.051818017
318,0.08690082
319,0.077580936
320,0.087578036
321,0.15578283
322,0.07501205
323,0.021458577
324,0.09353503
325,0.013791201
326,0.03442477
327,0.16267964
328,0.036511123
329,0.029813623
330,0.009360784
331,0.030086558
332,0.014219631
333,0.13617791
334,0.35019195
335,0.0007459622
336,0.10249056
337,0.01816009
338,0.003064607
339,0.01817459
340,0.38409376
341,0.09224218
342,0.025367638
343,0.054635655
344,0.013443311
345,0.19552684
346,0.16126944
347,0.020813623
348,0.02103308
349,0.03257123
350,0.09082284
351,0.22886138
352,0.019679831
353,0.039212033
354,0.28361526
355,0.05803237
356,0.02877591
357,0.014416388
358,0.33693957
359,0.041565318
360,0.015458645
361,0.019058118
362,0.074472845
363,0.074075215
364,0.018317925
365,0.051580966
366,0.08606399
367,0.09120806
368,0.021212876
369,0.13040335
370,0.09765756
371,0.010185899
372,0.0015453303
373,0.03938558
374,0.16039948
375,0.00032999634
376,0.08209928
377,0.16955207
378,0.038882114
379,0.011834878
380,0.0141324755
381,0.011832702
382,0.012928131
383,0.01823984
384,0.014224097
385,0.120313674
386,0.11447132
387,0.046996005
388,0.039817058
389,0.077440135
390,0.054882232
391,0.024433186
392,0.035410646
393,0.025866764
394,0.06802898
395,0.030486647
396,0.032413322
397,0.25104108
398,0.0075222775
399,0.0036786085
400,0.28144035
401,0.05086054
402,0.024138082
403,0.1238744
404,0.023609718
405,0.06858847
406,0.029915415
407,0.021115594
408,0.050268028
409,0.0103308
410,0.021615187
411,0.01806021
412,0.10894028
413,0.0050971815
414,0.14516684
415,0.019071361
416,0.12673263
417,0.10704997
418,0.11118013
419,0.12558828
420,0.013930346
421,0.09063907
422,0.039577287
423,0.023629414
424,0.04786203
425,0.038123567
426,0.14828445
427,0.12061518
428,0.024482252
429,0.033983048
430,0.07866227
431,0.046610188
432,0.012233298
433,0.021730319
434,0.031284407
435,0.0148938345
436,0.09157915
437,0.02619723
438,0.04030462
439,0.007042189
440,0.013196343
441,0.030426377
442,0.052243914
443,0.03975041
444,0.15439156
445,0.09277064
446,0.050543174
447,0.06719431
448,0.0018369997
449,0.07367845
450,0.29172435
451,0.016445816
452,0.015529258
453,0.041958816
454,0.13446991
455,0.015320562
456,0.04562181
457,0.114109956
458,0.10986933
459,0.052987613
460,0.0052440204
461,0.1466833
462,0.40711367
463,0.14870757
464,0.008374293
465,0.01727329
466,0.08813747
467,0.09060227
468,0.028240327
469,0.10615264
470,0.19996591
471,0.035822693
472,0.03869145
473,0.020620007
474,0.0878136
475,0.009603337
476,0.04555075
477,0.032652132
478,0.057575397
479,0.07583494
480,0.06482886
481,0.0070394524
482,0.046939645
483,0.018325923
484,0.068627395
485,0.0027685605
486,0.028944308
487,0.007864021
488,0.0048795557
489,0.012465733
490,0.12020441
491,0.112695925
492,0.085959405
493,0.29227185
494,0.05357126
495,0.15882117
496,0.015207311
497,0.26532197
498,0.14958791
499,0.046222534
500,0.0383167
501,0.071426794
502,0.0074435906
503,0.07231678
504,0.039798476
505,0.114373446
506,0.08814803
507,0.009725922
508,0.010832567
509,0.014950624
510,0.016366038
511,0.03933219
512,0.068890296
513,0.087986015
514,0.20345557
515,0.04784065
516,0.0018659498
517,0.0062785987
518,0.066015474
519,0.13208555
520,0.00851313
521,0.015553874
522,0.16886047
523,0.108568266
524,0.037243504
525,0.010389569
526,0.033323795
527,0.08762989
528,0.11458605
529,0.018137105
