ROW_ID,conversion
0,0.020174546
1,1.7535956e-05
2,0.031647418
3,3.1670264e-05
4,0.3595074
5,0.013731106
6,1.9028048e-05
7,0.053305984
8,0.08581827
9,2.2569431e-05
10,2.2731261e-05
11,0.3569385
12,0.6738601
13,0.014079809
14,0.15315057
15,1.3666202e-05
16,0.22112219
17,7.3875976e-06
18,5.828276e-05
19,2.3640694e-05
20,0.029899236
21,0.049008556
22,0.15843226
23,2.5195295e-05
24,2.5907622e-05
25,1.4637357e-05
26,0.02313078
27,1.9232193e-05
28,0.1497119
29,0.25016436
30,2.0011903e-05
31,0.12407559
32,2.5778605e-05
33,0.07521386
34,0.050622754
35,0.56619906
36,0.022898827
37,0.030893764
38,3.063972e-05
39,0.32038766
40,0.02626698
41,2.747363e-05
42,2.1836726e-05
43,0.007996524
44,0.053057414
45,0.05789573
46,0.04731227
47,0.04396172
48,0.017478643
49,3.067328e-05
50,0.2286424
51,0.11061589
52,3.248249e-05
53,1.534664e-05
54,0.20620513
55,2.4612295e-05
56,0.0893657
57,1.9398249e-05
58,0.14734861
59,2.6066626e-05
60,0.088625625
61,1.3172768e-05
62,0.024989106
63,0.18124382
64,2.3716206e-05
65,1.8602575e-05
66,3.5161935e-05
67,0.015092476
68,0.21306401
69,0.3083038
70,1.1867221e-05
71,2.4339879e-05
72,1.8593406e-05
73,0.12218688
74,2.6583342e-05
75,0.6773544
76,0.2006496
77,0.000103435756
78,0.05789098
79,0.050452195
80,1.0212255e-05
81,3.135861e-05
82,0.14898181
83,0.06794028
84,3.1850504e-05
85,3.3296175e-05
86,4.1622334e-05
87,3.5653633e-05
88,0.4183405
89,0.038835794
90,0.11769386
91,0.31250256
92,0.028828416
93,0.24476787
94,0.026716344
95,0.02225819
96,2.2470704e-05
97,4.0543393e-05
98,1.2455427e-05
99,0.12676793
100,0.15069795
101,0.18099539
102,0.108204685
103,2.8098591e-05
104,2.313438e-05
105,0.004960807
106,0.035027526
107,0.15870215
108,0.09730846
109,0.25496563
110,0.00775634
111,3.58574e-05
112,0.46453997
113,3.697697e-05
114,0.040868167
115,0.113610774
116,3.96429e-05
117,0.052107263
118,0.45641434
119,0.27815515
120,0.59444606
121,0.05942149
122,1.9637164e-05
123,2.7289097e-05
124,1.8057088e-05
125,0.0807266
126,2.6964955e-05
127,0.2036048
128,2.649754e-05
129,0.018396227
130,2.583341e-05
131,1.7411561e-05
132,0.39920568
133,0.025547503
134,0.018459812
135,0.11253689
136,1.39807335e-05
137,0.21859865
138,8.4685735e-06
139,1.4630798e-05
140,0.44377163
141,3.62329e-05
142,4.654625e-05
143,0.10696945
144,0.36395076
145,0.04936491
146,0.014449211
147,2.3322136e-05
148,1.2945674e-05
149,0.024145152
150,1.6365324e-05
151,1.6733578e-05
152,0.14072523
153,0.046987012
154,2.5085943e-05
155,0.1264863
156,0.032732036
157,0.049947716
158,0.020558534
159,0.028150411
160,0.2667099
161,0.04377634
162,0.13704906
163,0.041672226
164,0.3061067
165,2.0073277e-05
166,0.31909263
167,0.35709307
168,8.111493e-06
169,0.06199047
170,0.2683281
171,0.11196383
172,1.9520076e-05
173,1.3420577e-05
174,2.2476233e-05
175,1.51105905e-05
176,2.6362794e-05
177,2.9514731e-05
178,6.698152e-05
179,0.14256513
180,5.624361e-05
181,0.21130256
182,1.6047494e-05
183,4.46864e-05
184,0.18462089
185,0.25967088
186,0.4489705
187,3.623076e-05
188,2.133842e-05
189,1.5051997e-05
190,7.798904e-06
191,2.414409e-05
192,2.2492979e-05
193,0.008686413
194,3.0497024e-05
195,0.22322762
196,0.016932374
197,0.10516121
198,0.096905306
199,0.050314374
200,0.078135096
201,0.029095056
202,2.0667683e-05
203,3.793929e-05
204,0.047627643
205,4.3202002e-05
206,0.35342935
207,0.02390394
208,0.060407676
209,1.2443186e-05
210,1.8278093e-05
211,3.260592e-05
212,0.0102576455
213,0.17162463
214,1.8098188e-05
215,0.014973416
216,0.054041274
217,4.793312e-05
218,0.16142209
219,0.43633237
220,0.17773978
221,0.016033
222,2.997816e-05
223,0.28560498
224,3.7423175e-05
225,1.6398584e-05
226,0.05059414
227,0.0002331743
228,1.623142e-05
229,2.806284e-05
230,0.21587484
231,8.424672e-05
232,0.11645337
233,3.7754067e-05
234,1.8148467e-05
235,0.12862259
236,3.9021543e-05
237,0.06147593
238,1.34904085e-05
239,5.2696178e-05
240,3.8778635e-05
241,0.038583275
242,1.1129704e-05
243,3.4213273e-05
244,3.839729e-05
245,0.14201948
246,0.07631466
247,1.5553476e-05
248,0.07971296
249,0.013117295
250,0.44951567
251,0.005238772
252,0.14010978
253,3.111399e-05
254,2.9189081e-05
255,0.6129417
256,0.048883144
257,0.036753923
258,1.1072968e-05
259,0.107926324
260,0.23292553
261,1.1978342e-05
262,0.066325985
263,0.037755802
264,1.2104244e-05
265,0.10481489
266,1.6725888e-05
267,0.019830912
268,3.3906977e-05
269,2.8550596e-05
270,0.13772145
271,2.3176026e-05
272,0.5360188
273,0.16204524
274,0.049619008
275,3.4524674e-05
276,2.1045564e-05
277,1.9209134e-05
278,0.014775395
279,4.0333874e-05
280,1.4184463e-05
281,0.08108842
282,2.9125184e-05
283,2.9299716e-05
284,3.454374e-05
285,2.8439481e-05
286,0.05217091
287,2.3095958e-05
288,2.1894572e-05
289,0.72588223
290,3.4610282e-05
291,0.12916614
292,0.7021653
293,0.22665969
294,0.00011020804
295,2.5684842e-05
296,0.13705237
297,0.2832738
298,3.5770925e-05
299,0.38897577
300,1.6815693e-05
301,0.32399634
302,0.02933519
303,2.34512e-05
304,8.618708e-06
305,1.843577e-05
306,0.14703515
307,1.8155615e-05
308,0.1072684
309,1.4755916e-05
310,3.4240038e-05
311,2.4508045e-05
312,1.27451185e-05
313,0.3467
314,0.18124536
315,1.3099196e-05
316,2.2949098e-05
317,0.097215
318,3.5226443e-05
319,2.8258615e-05
320,0.10940231
321,0.59805906
322,0.121592514
323,0.057156175
324,0.13190122
325,0.09730314
326,4.200345e-05
327,0.41490552
328,0.096241765
329,2.5778187e-05
330,1.0958838e-05
331,1.627721e-05
332,0.016017456
333,3.0695872e-05
334,3.9668615e-05
335,0.012240122
336,0.4483706
337,0.03128233
338,2.270195e-05
339,2.8044622e-05
340,6.21065e-05
341,2.0593157e-05
342,2.5746052e-05
343,0.048906263
344,2.8042401e-05
345,0.39528757
346,0.22236452
347,0.034876544
348,3.197062e-05
349,0.040397868
350,0.096630596
351,0.17892866
352,8.690647e-06
353,0.042800143
354,2.1126058e-05
355,2.3068154e-05
356,0.28487748
357,2.1591466e-05
358,0.423824
359,8.048191e-05
360,0.29632017
361,0.08944233
362,0.017151363
363,2.4380277e-05
364,0.08060551
365,2.3373635e-05
366,0.19351478
367,0.10721803
368,1.0695163e-05
369,0.13086101
370,4.1652987e-05
371,3.2178123e-05
372,0.026375115
373,0.047094822
374,0.23980454
375,3.048918e-06
376,0.16612293
377,0.13657534
378,1.2000901e-05
379,3.4462405e-06
380,1.6907428e-05
381,0.061069727
382,1.4610329e-05
383,1.8729335e-05
384,0.09594392
385,3.2483047e-05
386,0.18712285
387,5.798313e-05
388,3.8637885e-05
389,5.5137785e-05
390,1.8701796e-05
391,1.2677234e-05
392,2.6139887e-05
393,2.7159596e-05
394,0.12799539
395,0.061032623
396,2.7744292e-05
397,4.3554486e-05
398,3.086792e-05
399,1.1472498e-05
400,0.246682
401,0.10261249
402,9.183675e-06
403,0.21255334
404,0.08947492
405,0.30676815
406,1.6256392e-05
407,1.3171726e-05
408,3.1059295e-05
409,0.016565142
410,0.038532693
411,0.052747425
412,0.3316562
413,9.105527e-06
414,0.5357341
415,1.6741624e-05
416,0.17158857
417,0.14851978
418,0.121413976
419,3.194103e-05
420,0.05402844
421,2.5972957e-05
422,0.04173473
423,0.04619727
424,4.869512e-05
425,0.13144271
426,3.381169e-05
427,0.31638893
428,3.900495e-05
429,5.0155537e-05
430,0.062986396
431,0.06831908
432,0.027769882
433,0.04626751
434,0.027351143
435,4.6400975e-05
436,3.503578e-05
437,0.030382523
438,0.016881105
439,3.8345734e-05
440,0.030313382
441,8.927692e-06
442,2.3619963e-05
443,3.4569213e-05
444,0.50617844
445,0.15936397
446,0.053281203
447,2.239354e-05
448,4.5634733e-05
449,0.105463825
450,0.44558567
451,3.252294e-05
452,1.5080044e-05
453,3.6365134e-05
454,0.16072819
455,0.061604843
456,0.008430569
457,0.23357482
458,2.8873554e-05
459,3.3433724e-05
460,6.887887e-06
461,0.26857632
462,0.48567995
463,0.33310145
464,0.021429894
465,0.026469596
466,0.22302426
467,2.1931037e-05
468,0.12240028
469,0.121800445
470,0.28789806
471,2.2370146e-05
472,0.009229694
473,0.046558492
474,1.8847395e-05
475,2.0465995e-05
476,0.059313435
477,6.487883e-05
478,0.2063208
479,3.473431e-05
480,0.23068026
481,1.621009e-05
482,3.8114555e-05
483,2.9776153e-05
484,0.19002666
485,1.6365353e-06
486,1.8102712e-05
487,0.0531375
488,1.3372311e-05
489,1.6541342e-05
490,0.22634013
491,0.030939233
492,3.13022e-05
493,0.3452511
494,0.06837793
495,3.949596e-05
496,0.08884492
497,0.44701833
498,0.27793962
499,0.16960543
500,3.6191013e-05
501,0.09414675
502,1.5017242e-05
503,3.307228e-05
504,0.039003283
505,0.18952134
506,0.19799379
507,1.6659189e-05
508,9.4105535e-06
509,9.5986015e-06
510,0.03287897
511,0.12096599
512,0.43906015
513,0.18285218
514,0.6512368
515,2.1988943e-05
516,1.3653501e-05
517,2.1393555e-05
518,0.2527089
519,0.41180235
520,3.2465767e-05
521,1.561776e-05
522,0.22871816
523,1.4969642e-05
524,0.057567455
525,0.07889982
526,0.027200362
527,2.3394823e-05
528,0.14427337
529,1.6765653e-05
530,1.3815167e-05
531,0.05034833
532,0.1749333
533,3.7581573e-05
534,1.8707451e-05
535,0.18038891
536,0.034264877
537,0.080985054
538,0.03970993
539,0.0386979
540,0.5699597
541,9.840112e-06
542,1.267941e-05
543,4.377263e-05
544,0.19185157
545,0.029728195
546,0.17529604
547,5.277332e-05
548,9.81536e-06
549,0.031135615
550,0.15046158
551,0.14640252
552,0.137756
553,1.6860606e-05
554,3.059843e-05
555,0.06451136
556,4.3676853e-05
557,0.14890501
558,3.8495586e-05
559,0.05824736
560,0.23677373
561,2.0282172e-05
562,1.52482135e-05
563,0.0313127
564,0.20046702
565,2.697164e-05
566,0.31030813
567,2.4153484e-05
568,0.041293934
569,0.12027034
570,0.056075633
571,0.076947354
572,0.065292254
573,1.6188476e-05
574,3.3901644e-05
575,0.040982917
576,4.9267783e-05
577,2.7820066e-05
578,0.042037793
579,0.038236145
580,0.023967233
581,0.11356202
582,0.124432825
583,0.06203263
584,0.008374163
585,0.04296913
586,0.004155922
587,3.042466e-05
588,0.06863843
589,0.06624822
590,2.2712105e-05
591,3.2045373e-05
592,0.2619668
593,0.101990774
594,1.7357066e-05
595,2.8944292e-05
596,1.43308325e-05
597,0.030533135
598,0.19226812
599,0.35326657
600,0.09780997
601,1.6948079e-05
602,0.30693522
603,0.056549657
604,0.009739047
605,3.2048458e-05
606,0.3428745
607,1.5349335e-05
608,3.4702196e-05
609,0.23338158
610,4.0446423e-05
611,5.045147e-05
612,0.086307414
613,2.2237382e-05
614,0.07864465
615,0.08538851
616,1.741274e-05
617,1.8075989e-05
618,0.123609774
619,0.066221826
620,1.02529575e-05
621,3.529019e-05
622,0.06599056
623,0.37882096
624,6.495354e-06
625,1.9657606e-05
626,2.1496773e-05
627,0.051228084
628,0.13266914
629,1.5855549e-05
630,0.021644037
631,3.0000156e-05
632,0.19734208
633,5.9615282e-05
634,0.021406164
635,2.9599236e-05
636,0.03679992
637,3.1115526e-06
638,8.184553e-05
639,0.017543862
640,0.11619155
641,2.879793e-05
642,5.2467225e-05
643,0.1362463
644,2.4718827e-05
645,3.3155364e-05
646,0.025800655
647,2.3120969e-05
648,0.31765962
649,0.05016532
650,1.898643e-05
651,9.821839e-06
652,0.0493702
653,0.117947325
654,0.18277614
655,0.039732363
656,2.727726e-05
657,0.02246934
658,2.4146759e-05
659,0.029223047
660,0.009868938
661,0.29006886
662,0.07743271
663,0.21288139
664,0.07418385
665,2.3215202e-05
666,1.4368302e-05
667,0.019990994
668,1.7774551e-05
669,0.03266257
670,2.3717857e-05
671,5.835255e-05
672,2.5932119e-05
673,1.9587207e-05
674,0.36754167
675,1.6207863e-05
676,1.4543547e-05
677,1.993723e-05
678,0.048828118
679,1.0149195e-05
680,2.1280563e-05
681,0.19550994
682,0.029657211
683,0.037215084
684,1.4280599e-05
685,2.248693e-05
686,4.87989e-06
687,1.634327e-05
688,0.08511837
689,0.22241475
690,1.4955345e-05
691,2.2250852e-05
692,2.4035517e-05
693,3.270149e-05
694,0.05639656
695,0.05072085
696,4.953225e-05
697,3.8637187e-05
698,2.1484886e-05
699,1.5343832e-05
700,2.057433e-05
701,0.044555042
702,0.14652316
703,0.033747792
704,3.245679e-05
705,0.24456863
706,9.824219e-06
707,0.20240182
708,0.14091443
709,0.13291842
710,0.096250705
711,0.03508593
712,0.030234698
713,2.9605644e-05
714,0.1664604
715,0.17385343
716,8.711508e-06
717,0.05855198
718,0.32408625
719,1.3398122e-05
720,0.16124423
721,0.47585705
722,2.8886883e-05
723,0.053521533
724,2.0642921e-05
725,0.051016152
726,0.0016942208
727,2.3120969e-05
728,0.09600556
729,0.1033249
730,0.13833113
731,1.921179e-05
732,0.35924911
733,3.1192183e-05
734,2.0209442e-05
735,4.6179066e-05
736,0.17052332
737,0.021830099
738,0.065427676
739,0.3411691
740,2.7936328e-05
741,1.30898925e-05
742,0.052745685
743,3.428699e-05
744,0.20796917
745,3.708542e-05
746,2.2043341e-05
747,0.085636236
748,3.6938873e-05
749,0.11387415
750,2.8268723e-05
751,0.030276645
752,5.2819996e-05
753,0.5098915
754,2.6669526e-05
755,1.516075e-05
756,3.7804868e-05
757,3.600069e-05
758,3.516814e-05
759,0.018356787
760,0.17331605
761,1.7999459e-05
762,0.046205804
763,0.20397103
764,9.284549e-06
765,0.08480126
766,1.254755e-05
767,0.048029847
768,0.05497786
769,3.320425e-05
770,0.1332245
771,0.17224492
772,3.1075026e-05
773,3.6336707e-05
774,3.8266207e-05
775,0.25093746
776,0.26443908
777,0.012125018
778,3.0929183e-05
779,0.19226812
780,0.0053001675
781,4.3715812e-05
782,0.33083564
783,0.038693897
784,2.5502834e-05
785,0.0043329727
786,0.41744205
787,0.09126804
788,0.13947673
789,0.052176133
790,0.0518871
791,0.2078659
792,0.09199915
793,2.4964136e-05
794,1.0144802e-05
795,0.10564042
796,0.018992681
797,0.12852965
798,0.2158073
799,1.5314536e-05
800,2.9026582e-05
801,1.8817833e-05
802,0.23619258
803,0.23112506
804,0.022037571
805,0.06759641
806,0.16005607
807,0.034641985
808,2.4410101e-05
809,1.5132598e-05
810,2.8698712e-05
811,2.2450911e-05
812,0.1619485
813,3.300171e-05
814,0.06677318
815,0.7836869
816,0.2745293
817,0.34860635
818,4.01432e-05
819,2.260855e-05
820,1.8690456e-05
821,0.061985422
822,3.6457495e-05
823,0.22278748
824,1.8037486e-05
825,0.17697284
826,1.2869711e-05
827,0.08394817
828,1.0473779e-05
829,0.025156327
830,2.36519e-05
831,1.4212045e-05
832,0.045218136
833,0.113963045
834,0.052238848
835,0.030359048
836,0.11879676
837,0.30696908
838,0.1225077
839,2.7273876e-05
840,2.0487107e-05
841,5.166004e-05
842,1.7163347e-05
843,0.06639022
844,0.52216685
845,0.017661903
846,4.3242642e-05
847,2.653694e-05
848,2.4654697e-05
849,0.13093005
850,1.6199983e-05
851,0.047822185
852,0.40832916
853,0.050353713
854,0.042601805
855,0.28583607
856,2.8184872e-05
857,1.7460547e-05
858,0.05641814
859,2.2132823e-05
860,3.328189e-05
861,0.22820576
862,0.070042096
863,0.055287648
864,3.5664616e-05
865,0.275019
866,2.0012685e-05
867,2.7986407e-05
868,4.6427533e-05
869,1.492447e-05
870,2.833158e-05
871,0.08828946
872,1.8804056e-05
873,2.0322386e-05
874,2.869425e-05
875,2.0444228e-05
876,0.09677475
877,1.6820537e-05
878,2.8122746e-05
879,1.3095748e-05
880,2.6521408e-05
881,0.42497173
882,2.6620153e-05
883,0.28631654
884,2.2151153e-05
885,9.570777e-06
886,0.28950077
887,3.7034282e-05
888,0.10989461
889,5.286746e-05
890,0.029360712
891,2.2277476e-05
892,0.12571415
893,0.028173707
894,0.09169301
895,0.07738348
896,3.2158092e-05
897,0.036769662
898,1.6204911e-05
899,0.015196512
900,0.2539722
901,3.651491e-05
902,0.15441567
903,3.5231013e-05
904,0.07707203
905,2.2749173e-05
