ROW_ID,conversion
0,0.1423636
1,2.2157998e-05
2,0.064278886
3,1.51539425e-05
4,0.21967971
5,0.021350622
6,2.7015246e-06
7,0.07645854
8,0.09282848
9,3.1907082e-05
10,5.066602e-05
11,0.21604858
12,0.317076
13,0.018551348
14,0.08630588
15,3.110856e-05
16,0.3422968
17,2.6637726e-05
18,4.922739e-05
19,1.538722e-05
20,0.04256266
21,0.028413963
22,0.023825433
23,5.7629277e-05
24,2.3093158e-05
25,2.5457008e-05
26,0.06428862
27,1.8992243e-05
28,0.0516457
29,0.16215752
30,3.1273703e-06
31,0.17054619
32,2.5681828e-05
33,0.107156515
34,0.15268017
35,0.5304717
36,0.0721472
37,0.036445536
38,4.4523655e-05
39,0.024765715
40,0.090628386
41,2.7467213e-05
42,1.7281436e-05
43,0.0006470531
44,0.013740847
45,0.04630371
46,0.15470505
47,0.10741708
48,0.0049330136
49,3.7382444e-05
50,0.12246009
51,0.073138885
52,6.5419954e-05
53,1.9347699e-05
54,0.17195077
55,3.3915807e-05
56,0.08900131
57,2.5916072e-05
58,0.35792652
59,3.7596736e-05
60,0.1441622
61,2.926361e-05
62,0.028319413
63,0.09640017
64,3.92844e-05
65,8.892225e-06
66,2.6397209e-05
67,0.020067152
68,0.124694765
69,0.36659563
70,2.8836512e-05
71,2.2279517e-05
72,1.8376668e-05
73,0.076529436
74,1.7161121e-05
75,0.7546115
76,0.029684419
77,1.9553687e-05
78,0.04156137
79,0.107549466
80,4.1787385e-05
81,4.022824e-05
82,0.10153741
83,0.12796561
84,2.4943669e-05
85,9.180268e-05
86,3.1677242e-05
87,4.7091703e-06
88,0.35062337
89,0.027315825
90,0.011459177
91,0.3114804
92,0.06424419
93,0.11976194
94,0.06504293
95,0.031581104
96,6.484339e-05
97,1.6985083e-05
98,8.041532e-05
99,0.025442656
100,0.13519469
101,0.09855054
102,0.13893417
103,7.74922e-05
104,4.8912374e-05
105,0.004216817
106,0.033328604
107,0.20911908
108,0.09252282
109,0.121466994
110,0.008295971
111,1.685625e-05
112,0.24952184
113,5.943403e-05
114,0.011920216
115,0.034407474
116,1.99784e-05
117,0.11928739
118,0.1731286
119,0.18645099
120,0.40467677
121,0.19544622
122,1.0030944e-05
123,3.8297054e-05
124,5.1058505e-05
125,0.06861009
126,3.800378e-05
127,0.07888479
128,7.777633e-06
129,0.033345614
130,4.6950638e-05
131,1.4048695e-05
132,0.39390767
133,0.0281105
134,0.030555831
135,0.097695656
136,1.9057577e-05
137,0.33402702
138,7.901069e-06
139,2.160539e-05
140,0.37555546
141,2.0379814e-05
142,3.1388678e-05
143,0.034966942
144,0.22643937
145,0.0019702232
146,0.0057884594
147,8.5458e-06
148,3.969817e-05
149,0.004601294
150,9.474534e-06
151,2.796253e-05
152,0.043954354
153,0.05042366
154,1.0581091e-05
155,0.16851816
156,0.027372275
157,0.073881
158,0.060105734
159,0.0330167
160,0.06442505
161,0.019271972
162,0.07237899
163,0.07225844
164,0.265436
165,0.00010437972
166,0.07518708
167,0.33680597
168,1.3784582e-05
169,0.05857479
170,0.41316843
171,0.03391584
172,4.4343484e-05
173,2.9025394e-05
174,5.8880734e-05
175,1.5420303e-05
176,6.014456e-05
177,3.1818236e-05
178,4.269744e-05
179,0.036870033
180,5.475126e-05
181,0.18887423
182,5.7057456e-05
183,4.1720927e-05
184,0.107110605
185,0.06039348
186,0.35648674
187,9.1777205e-05
188,2.9675575e-05
189,1.0813785e-05
190,1.6463788e-05
191,4.3590968e-05
192,3.604535e-05
193,0.0043478757
194,1.7376078e-05
195,0.13901502
196,0.027966224
197,0.11356882
198,0.021911848
199,0.058902066
