ROW_ID,conversion
0,0.037864786
1,1.6466314e-05
2,0.053658146
3,6.752969e-05
4,0.61263466
5,0.02432121
6,1.9486895e-05
7,0.054327346
8,0.12887439
9,2.0963895e-05
10,2.4030911e-05
11,0.44493908
12,0.44034687
13,0.009420859
14,0.054773975
15,2.4919418e-05
16,0.19377838
17,1.08901295e-05
18,3.6593938e-05
19,2.8043498e-05
20,0.045343056
21,0.078985356
22,0.019092698
23,2.1286285e-05
24,2.0276757e-05
25,3.771927e-05
26,0.07922997
27,3.2554686e-05
28,0.14042102
29,0.26008433
30,1.677285e-05
31,0.1126434
32,8.364307e-05
33,0.09847757
34,0.12481395
35,0.60649997
36,0.018355386
37,0.030013382
38,3.3295e-05
39,0.079685345
40,0.034773383
41,2.6931957e-05
42,1.6480297e-05
43,0.0062781554
44,0.11855089
45,0.05037236
46,0.028218659
47,0.056698173
48,0.007279861
49,3.829125e-05
50,0.08538067
51,0.1739527
52,2.4184737e-05
53,3.0111249e-05
54,0.16913332
55,2.258782e-05
56,0.08470442
57,1.5527585e-05
58,0.3410903
59,2.578716e-05
60,0.090600014
61,1.4766516e-05
62,0.03136964
63,0.16851
64,2.3347126e-05
65,2.1435051e-05
66,4.9558e-05
67,0.027359251
68,0.21330044
69,0.32835257
70,2.6574218e-05
71,1.5590973e-05
72,3.9057544e-05
73,0.16240513
74,3.4359953e-05
75,0.7444928
76,0.09006337
77,4.4882898e-05
78,0.05287739
79,0.056700177
80,1.2058342e-05
81,2.2187685e-05
82,0.178988
83,0.041932125
84,2.4861383e-05
85,4.144544e-05
86,3.4511966e-05
87,3.067205e-05
88,0.27559093
89,0.037523746
90,0.08369999
91,0.16380824
92,0.043394916
93,0.18185319
94,0.09479116
95,0.0072404747
96,2.4537487e-05
97,3.9508315e-05
98,3.2578413e-05
99,0.10523215
100,0.24421246
101,0.2559559
102,0.13090305
103,7.105504e-05
104,2.9526356e-05
105,0.004292398
106,0.011277675
107,0.23764451
108,0.12133114
109,0.16644177
110,0.008295987
111,1.6014641e-05
112,0.40548524
113,3.9459326e-05
114,0.032265827
115,0.1822255
116,1.4577999e-05
117,0.04708347
118,0.14406873
119,0.26985893
120,0.43340197
121,0.15217108
122,1.7178625e-05
123,2.0959576e-05
124,1.2307372e-05
125,0.106437385
126,4.248923e-05
127,0.1433454
128,2.5694837e-05
129,0.024858907
130,4.2280622e-05
131,1.2650713e-05
132,0.32102555
133,0.018210819
134,0.01498798
135,0.051288147
136,1.571643e-05
137,0.20763388
138,7.8622015e-06
139,3.1301097e-05
140,0.3126533
141,1.4793605e-05
142,2.751582e-05
143,0.1751907
144,0.38374764
145,0.0052522453
146,0.00785751
147,2.8762552e-05
148,2.018398e-05
149,0.0064534997
150,3.7006146e-05
151,2.7526083e-05
152,0.077069744
153,0.081084765
154,2.2687254e-05
155,0.166262
156,0.03365557
157,0.065038316
158,0.040008202
159,0.027769651
160,0.23666286
161,0.010324445
162,0.037983604
163,0.033712044
164,0.3345945
165,1.712705e-05
166,0.3217807
167,0.6203908
168,1.9011324e-05
169,0.082072474
170,0.32248962
171,0.112211734
172,4.9928003e-05
173,1.1677724e-05
174,2.8140477e-05
175,2.1212138e-05
176,3.0059691e-05
177,2.300923e-05
178,3.580512e-05
179,0.102899134
180,2.4273815e-05
181,0.19753851
182,1.9817373e-05
183,1.0888052e-05
184,0.09364979
185,0.081151776
186,0.34849653
187,2.7251828e-05
188,2.1562679e-05
189,2.1906058e-05
190,3.362673e-05
191,3.1334246e-05
192,8.581121e-06
193,0.007743236
194,2.091188e-05
195,0.18546349
196,0.02080418
197,0.09819658
198,0.10567528
199,0.121486716
200,0.031562686
201,0.036186673
202,1.8764627e-05
203,5.0631388e-05
204,0.091492474
205,2.4354436e-05
206,0.42070487
207,0.04025694
208,0.07806986
209,1.5010942e-05
210,2.9983825e-05
211,2.8860282e-05
212,0.017497003
213,0.14646907
214,2.3599923e-05
215,0.020351345
216,0.022498932
217,8.907727e-05
218,0.083850615
219,0.4188953
220,0.21151097
221,0.028579213
222,4.0011993e-05
223,0.30404818
224,1.8889374e-05
225,2.060799e-05
226,0.0381976
227,0.00022647627
228,1.5565465e-05
229,4.1086278e-05
230,0.22648917
231,2.0919879e-05
232,0.14887492
233,1.974723e-05
234,3.984898e-05
235,0.045988243
236,1.5929052e-05
237,0.033004258
238,1.2383865e-05
239,3.5788427e-05
240,1.2099707e-05
241,0.04978638
242,5.3829176e-06
243,4.7401874e-05
244,2.0333979e-05
245,0.035271518
246,0.08327834
247,1.373688e-05
248,0.07079225
249,0.03172026
250,0.4707716
251,0.0026941486
252,0.1115322
253,1.8797333e-05
254,4.1890762e-05
255,0.54914397
256,0.05033214
257,0.046799757
258,6.580987e-06
259,0.10012963
260,0.13607693
261,1.750613e-05
262,0.12944017
263,0.0851133
264,1.9270801e-05
265,0.18221463
266,1.6729637e-05
267,0.010289291
268,1.39279555e-05
269,2.3395914e-05
270,0.2054168
271,2.0324847e-05
272,0.4675404
273,0.17576556
274,0.039548088
275,3.029351e-05
276,1.8202025e-05
277,1.7376213e-05
278,0.019476263
279,4.1431733e-05
280,6.9529538e-06
281,0.12910393
282,2.3322715e-05
283,2.5001495e-05
284,2.76262e-05
285,1.0981363e-05
286,0.049400598
287,2.7465223e-05
288,2.3119052e-05
289,0.65230143
290,2.3628118e-05
291,0.15135188
292,0.7973966
293,0.20811279
294,3.3172222e-05
295,3.3050208e-05
296,0.15207818
297,0.19576281
298,1.9562323e-05
299,0.29239592
300,1.5980024e-05
301,0.17614147
302,0.051264796
303,3.544933e-05
304,1.1444108e-05
305,2.1446891e-05
306,0.1461055
307,1.9283174e-05
308,0.08295872
309,1.7533064e-05
310,3.17723e-05
311,2.3084945e-05
312,2.4515362e-05
313,0.28618705
314,0.043519862
315,2.3026285e-05
316,5.059924e-05
317,0.11670804
318,3.0703133e-05
319,1.694092e-05
320,0.15003826
321,0.45190153
322,0.11644836
323,0.11086175
324,0.07982911
325,0.16314408
326,6.700094e-05
327,0.33995745
328,0.10250486
329,2.3076715e-05
330,1.2513492e-05
331,2.2348418e-05
332,0.006809305
333,2.0042078e-05
334,2.8398095e-05
335,0.0053795823
336,0.5465663
337,0.0056734895
338,2.0237156e-05
339,2.718113e-05
340,3.6008998e-05
341,1.0345845e-05
342,3.1822576e-05
343,0.06034799
344,1.644643e-05
345,0.325465
346,0.13402914
347,0.033487935
348,1.925124e-05
349,0.028605971
350,0.05627629
351,0.12969397
352,1.8888024e-05
353,0.030553946
354,2.6429552e-05
355,1.9930843e-05
356,0.21394432
357,2.0548918e-05
358,0.3815899
359,0.00017072067
360,0.15285642
361,0.09071356
362,0.010795643
363,2.0538671e-05
364,0.1830784
365,2.7671047e-05
