ROW_ID,conversion
0,0.025627254
1,5.861786e-05
2,0.1153669
3,7.563756e-05
4,0.24290377
5,0.029943483
6,4.5022134e-05
7,0.059872456
8,0.29003188
9,6.089249e-05
10,6.6500055e-05
11,0.29932308
12,0.406355
13,0.023102906
14,0.21538767
15,6.587664e-05
16,0.28229916
17,4.0857976e-05
18,7.170939e-05
19,7.030045e-05
20,0.09041159
21,0.10108715
22,0.07705224
23,6.663952e-05
24,5.7646426e-05
25,7.5107266e-05
26,0.067178115
27,5.7646426e-05
28,0.11059142
29,0.2352305
30,4.3222648e-05
31,0.1615526
32,3.414997e-05
33,0.101475544
34,0.10891913
35,0.71631616
36,0.025857545
37,0.047464795
38,6.9649046e-05
39,0.21084666
40,0.020202462
41,5.8964342e-05
42,6.293246e-05
43,0.0040359823
44,0.07993962
45,0.022759318
46,0.050673585
47,0.14184666
48,0.012064403
49,7.12158e-05
50,0.09160708
51,0.107861415
52,6.288818e-05
53,5.924068e-05
54,0.18014714
55,5.928872e-05
56,0.057637393
57,4.669786e-05
58,0.2799991
59,5.436381e-05
60,0.05965522
61,4.5124565e-05
62,0.044380017
63,0.41196728
64,6.483263e-05
65,6.891064e-05
66,4.3090786e-05
67,0.022208873
68,0.34147638
69,0.35849887
70,6.243863e-05
71,4.8204038e-05
72,5.682998e-05
73,0.14687589
74,9.5104886e-05
75,0.7718812
76,0.20032221
77,9.356291e-05
78,0.05767956
79,0.055603087
80,4.178667e-05
81,4.9920767e-05
82,0.2662878
83,0.04267651
84,5.8918813e-05
85,8.308953e-05
86,7.51815e-05
87,6.565313e-05
88,0.21355544
89,0.09232465
90,0.038014363
91,0.37065548
92,0.07222132
93,0.23457809
94,0.05866038
95,0.028611897
96,8.676185e-05
97,5.708086e-05
98,0.0001088448
99,0.057151098
100,0.36111695
101,0.27098465
102,0.142488
103,0.0001621939
104,0.00012579166
105,0.009162837
106,0.026641395
107,0.12530057
108,0.12422685
109,0.1153397
110,0.024758644
111,0.00011061603
112,0.47394016
113,9.388528e-05
114,0.06950659
115,0.12437969
116,8.135725e-05
117,0.12127016
118,0.21643132
119,0.3159257
120,0.52002764
121,0.07689258
122,6.465845e-05
123,8.25739e-05
124,6.37469e-05
125,0.12195844
126,2.4190644e-05
127,0.15064321
128,6.894114e-05
129,0.022502067
130,5.27005e-05
131,5.701862e-05
132,0.34136432
133,0.05810976
134,0.017778832
135,0.05655452
136,4.510456e-05
137,0.2772122
138,5.5413577e-05
139,4.6207962e-05
140,0.4619766
141,6.964745e-05
142,8.524841e-05
143,0.08032338
144,0.36427063
145,0.012617082
146,0.011999461
147,7.088767e-05
148,3.0411753e-05
149,0.040955797
150,5.4844586e-05
151,3.0547526e-05
152,0.12979053
153,0.034505647
154,6.653196e-05
155,0.16637988
156,0.035192635
157,0.09045871
158,0.04572629
159,0.034629215
160,0.14545363
161,0.021179697
162,0.09009581
163,0.04339197
164,0.23776886
165,2.9500292e-05
166,0.31721538
167,0.32468566
168,4.763211e-05
169,0.07784863
170,0.28738528
171,0.15079494
172,5.3222924e-05
173,4.7925034e-05
174,7.260189e-05
175,4.758335e-05
176,6.0621045e-05
177,5.8622507e-05
178,5.829599e-05
179,0.049989358
180,7.386758e-05
181,0.22898698
182,6.290683e-05
183,7.475214e-05
184,0.12728116
185,0.10936426
186,0.335435
187,4.9475082e-05
188,4.8702088e-05
189,7.009734e-05
190,5.8419428e-05
191,6.357776e-05
192,6.7089495e-05
193,0.021355629
194,6.7511144e-05
195,0.16974302
196,0.023325168
197,0.092527
198,0.06317476
199,0.06842856
200,0.07642762
201,0.031696666
202,7.721691e-05
203,7.562652e-05
204,0.06763285
205,6.7326306e-05
206,0.3923677
207,0.056758363
208,0.09886
209,3.4884488e-05
210,5.6286695e-05
211,7.666158e-05
212,0.020482015
213,0.07929902
214,5.563283e-05
215,0.01877295
216,0.037072744
217,0.00019088906
