ROW_ID,conversion
0,0.20522489
1,3.2405977e-05
2,0.09644449
3,9.774529e-06
4,0.24069114
5,0.008702778
6,4.586636e-05
7,0.01914578
8,0.14666952
9,3.4558372e-05
10,4.115294e-05
11,0.14215969
12,0.24093345
13,0.021783981
14,0.10511527
15,3.6010442e-05
16,0.33992568
17,1.6079925e-05
18,6.4329906e-05
19,2.6214931e-05
20,0.031540535
21,0.03675069
22,0.029651428
23,2.7902994e-05
24,2.009172e-05
25,3.055842e-05
26,0.028519198
27,1.9202942e-05
28,0.043234035
29,0.10187471
30,0.00010234688
31,0.20493644
32,4.4613844e-05
33,0.07117701
34,0.022338163
35,0.5612436
36,0.056442197
37,0.09311735
38,4.1145755e-05
39,0.17523852
40,0.07179087
41,9.592773e-06
42,0.00018996722
43,0.00066952687
44,0.026057612
45,0.048993237
46,0.1855604
47,0.1169248
48,0.00815518
49,3.4234523e-05
50,0.09905603
51,0.040296137
52,7.474887e-05
53,2.531164e-05
54,0.25282365
55,3.5731136e-05
56,0.049951732
57,1.49776815e-05
58,0.44839185
59,1.3645756e-05
60,0.3644006
61,1.6507855e-05
62,0.022258503
63,0.06664351
64,0.00013671033
65,1.4894511e-05
66,2.3096949e-05
67,0.02953816
68,0.12587734
69,0.3831367
70,2.4976423e-05
71,2.2594153e-05
72,2.0020854e-05
73,0.16360073
74,2.8609275e-05
75,0.63399154
76,0.18277603
77,5.478636e-05
78,0.04765538
79,0.02982927
80,3.0757878e-05
81,2.7858989e-05
82,0.13086677
83,0.060765695
84,2.3953393e-05
85,8.532209e-05
86,1.848413e-05
87,5.5410496e-06
88,0.30450594
89,0.027785987
90,0.046590425
91,0.2598235
92,0.1168697
93,0.15846297
94,0.024224307
95,0.018526439
96,0.00011246509
97,2.9863142e-05
98,4.1497686e-05
99,0.07133151
100,0.14083377
101,0.19919465
102,0.1462091
103,7.133556e-05
104,8.7895634e-05
105,0.010970028
106,0.021049753
107,0.16939846
108,0.12309589
109,0.3251066
110,0.0075953887
111,1.4900988e-05
112,0.30631205
113,1.5676656e-05
114,0.10141294
115,0.051640995
116,4.3199158e-05
117,0.31445566
118,0.28063884
119,0.27737936
120,0.39339375
121,0.12184368
122,1.1318507e-05
123,4.9754468e-05
124,2.6819544e-05
125,0.033278443
126,2.0395057e-05
127,0.06440123
128,3.230831e-05
129,0.033087764
130,3.9011422e-05
131,1.5241307e-05
132,0.20590149
133,0.028300015
134,0.008388577
135,0.067760706
136,1.8279348e-05
137,0.30262172
138,1.8078317e-05
139,7.916402e-06
140,0.46533236
141,3.4307108e-05
142,4.9869806e-05
143,0.055547364
144,0.13236748
145,0.012972536
146,0.018030599
147,1.7587456e-05
148,7.603632e-05
149,0.013434706
150,3.09298e-05
151,1.2912617e-05
152,0.08198038
153,0.06748285
154,1.5174825e-05
155,0.20073898
156,0.031513974
157,0.115654774
158,0.03450997
159,0.01136457
160,0.15843843
161,0.015275216
162,0.03871394
163,0.03684247
164,0.21731262
165,2.4369096e-05
166,0.087378
167,0.28034863
168,3.2668013e-05
169,0.045463614
170,0.39950082
171,0.039667003
172,1.606544e-05
173,1.7494514e-05
174,5.7875623e-05
175,1.4626139e-05
176,5.225939e-05
177,2.8423101e-05
178,4.389226e-05
179,0.032819908
180,0.000135384
181,0.21298563
182,1.8045574e-05
183,6.468041e-05
184,0.184337
185,0.06211762
186,0.109094046
187,4.5014196e-05
188,2.3201701e-05
189,2.2168355e-05
190,1.2511465e-05
191,3.9475024e-05
192,5.7098172e-05
193,0.017915951
194,5.770627e-05
195,0.112789355
196,0.021583445
197,0.13467216
198,0.04458696
199,0.06997946
200,0.064554036
201,0.024156418
202,2.6825706e-05
203,4.09714e-05
204,0.03293936
205,1.6256501e-05
206,0.2984019
207,0.082555965
208,0.039929416
209,1.0387635e-05
210,2.8891456e-05
211,2.129394e-05
212,0.033428304
213,0.050509997
214,2.7318363e-05
215,0.020819377
216,0.024833465
217,0.00011363394
218,0.048836075
219,0.39848998
220,0.16555555
221,0.044031844
222,3.8878872e-05
223,0.12587734
224,2.513501e-05
225,6.725668e-05
226,0.0287457
227,9.250789e-05
228,3.4608434e-05
229,2.922167e-05
230,0.052886214
231,2.171814e-05
232,0.09050599
233,1.4899568e-05
234,3.1913838e-05
235,0.19282031
236,4.892334e-05
237,0.14852954
238,1.4031531e-05
239,3.118882e-05
240,0.00010519769
241,0.059178058
242,2.0461352e-05
243,2.8465474e-05
244,7.5995944e-05
245,0.03050907
246,0.046634924
247,2.731232e-05
248,0.035518784
249,0.09366031
250,0.305009
251,0.019661564
252,0.09538925
253,6.816295e-05
254,8.142672e-05
255,0.4768087
256,0.069585726
257,0.010738829
258,9.96164e-06
259,0.049697243
260,0.11973902
261,4.0410454e-05
262,0.08919222
263,0.02668752
264,1.6865559e-05
265,0.14817922
266,2.389143e-05
267,0.017553736
268,5.3339485e-05
269,5.879343e-05
270,0.03788299
271,2.8439452e-05
272,0.41050363
273,0.30138674
274,0.11287433
275,7.126329e-05
276,1.17385325e-05
277,1.9034927e-05
278,0.024346123
279,3.5535846e-05
280,3.1338608e-05
281,0.08179516
282,3.3110307e-05
283,0.00031047224
284,2.8805427e-05
285,2.1456792e-05
286,0.1269736
287,3.0602692e-05
288,3.194511e-05
289,0.34204686
290,1.8246255e-05
291,0.04897604
292,0.74387294
293,0.24609278
294,7.864903e-05
295,2.2865668e-05
296,0.060474575
297,0.086291045
298,0.00011277985
299,0.1787671
300,1.8917372e-05
301,0.16631278
302,0.032764655
303,8.554923e-05
304,2.8855826e-05
305,1.1302996e-05
306,0.15726176
