ROW_ID,conversion
0,0.029494902
1,5.946096e-05
2,0.09908073
3,7.0473616e-05
4,0.27064076
5,0.039516203
6,5.820489e-05
7,0.05840762
8,0.076139316
9,4.8290163e-05
10,5.1065377e-05
11,0.19487663
12,0.36929157
13,0.028405933
14,0.10640453
15,5.571959e-05
16,0.28684753
17,3.4384866e-05
18,7.660889e-05
19,6.3631625e-05
20,0.17292687
21,0.07657509
22,0.09971974
23,6.227012e-05
24,5.1691633e-05
25,7.6454024e-05
26,0.07591252
27,5.004737e-05
28,0.1447846
29,0.25898305
30,5.763697e-05
31,0.14292425
32,2.74189e-05
33,0.119639106
34,0.08110663
35,0.58243763
36,0.041496113
37,0.041160088
38,8.502871e-05
39,0.2733175
40,0.0211729
41,4.9891685e-05
42,7.508943e-05
43,0.010496309
44,0.08404568
45,0.008557821
46,0.032693326
47,0.08470536
48,0.011544794
49,4.1953488e-05
50,0.10688448
51,0.07252437
52,7.021964e-05
53,8.21107e-05
54,0.1674035
55,6.336169e-05
56,0.03799164
57,7.6450895e-05
58,0.14507064
59,7.551922e-05
60,0.08360988
61,3.0205296e-05
62,0.0765584
63,0.37976614
64,0.00015585838
65,6.852395e-05
66,5.271744e-05
67,0.03460947
68,0.37522608
69,0.29271576
70,5.213729e-05
71,5.3006843e-05
72,7.1426846e-05
73,0.15954514
74,0.00011228559
75,0.74390185
76,0.14497198
77,8.148683e-05
78,0.046693873
79,0.03865068
80,5.975182e-05
81,5.7746234e-05
82,0.23558603
83,0.038357522
84,7.851497e-05
85,8.227883e-05
86,5.7477962e-05
87,5.581148e-05
88,0.29399198
89,0.091183506
90,0.033782173
91,0.17736793
92,0.05364781
93,0.23861484
94,0.051528838
95,0.030936884
96,0.00014528581
97,4.82671e-05
98,6.705118e-05
99,0.046978824
100,0.3496416
101,0.3205313
102,0.156374
103,8.292338e-05
104,6.537399e-05
105,0.010125984
106,0.02477198
107,0.16506387
108,0.1226514
109,0.06839713
110,0.016168611
111,0.00010987729
112,0.41277897
113,9.727928e-05
114,0.09294325
115,0.13262443
116,8.84655e-05
117,0.08882294
118,0.14178146
119,0.2968514
120,0.56688416
121,0.070605546
122,6.356206e-05
123,0.00016071537
124,6.1221865e-05
125,0.12719248
126,5.4199103e-05
127,0.15375608
128,7.24883e-05
129,0.032631993
130,6.351783e-05
131,5.9401624e-05
132,0.41949487
133,0.07856525
134,0.026873365
135,0.060039565
136,5.3097607e-05
137,0.27653417
138,4.0043335e-05
139,4.1511026e-05
140,0.41187525
141,8.05616e-05
142,8.873384e-05
143,0.08822769
144,0.42918456
145,0.014325357
146,0.01949296
147,7.119598e-05
148,5.022915e-05
149,0.046388034
150,6.2804516e-05
151,3.0108724e-05
152,0.0832462
153,0.07353815
154,0.0001477294
155,0.18964882
156,0.03761136
157,0.07276826
158,0.046088293
159,0.06841039
160,0.2141081
161,0.022383332
162,0.061200075
163,0.04854862
164,0.25993067
165,9.568708e-05
166,0.24560067
167,0.20560862
168,3.8804792e-05
169,0.06247986
170,0.4223041
171,0.12322884
172,5.7637742e-05
173,1.2271826e-05
174,7.534471e-05
175,4.0080813e-05
176,5.8597576e-05
177,4.1187566e-05
178,5.9617607e-05
179,0.0746232
180,5.4629323e-05
181,0.23888339
182,6.88355e-05
183,8.0973354e-05
184,0.17096595
185,0.07040927
186,0.5051533
187,6.841758e-05
188,6.457896e-05
189,4.491998e-05
190,5.5960223e-05
191,6.008253e-05
192,5.019022e-05
193,0.007882223
194,6.8318746e-05
195,0.12322097
196,0.036612947
197,0.0781428
198,0.11792542
199,0.06842016
200,0.07837382
201,0.02860113
202,4.624808e-05
203,7.0282884e-05
204,0.08599757
205,6.694812e-05
206,0.38205183
207,0.035314053
208,0.098538086
209,5.5493794e-05
210,6.0425507e-05
211,0.00019742752
212,0.024280937
213,0.15932359
214,7.247392e-05
215,0.025953958
216,0.030556846
217,0.00025314622
218,0.074183136
219,0.47359172
220,0.22828995
221,0.031899996
222,5.826026e-05
223,0.39513594
224,7.4431984e-05
225,0.00010435205
226,0.051827375
227,0.0001018286
228,4.3780186e-05
229,7.9872014e-05
230,0.21018225
231,6.7799534e-05
232,0.21905258
233,8.0039295e-05
234,5.6110326e-05
235,0.14251935
236,9.1657035e-05
237,0.09126826
238,5.5265227e-05
239,4.1991312e-05
240,0.00021613025
241,0.045368936
242,5.1716528e-05
243,6.698676e-05
244,8.463935e-05
245,0.070301555
246,0.076294094
247,5.0255552e-05
248,0.05575018
249,0.04520959
250,0.38066632
251,0.0064322976
252,0.16569112
253,8.05616e-05
254,7.2321e-05
255,0.39386258
256,0.022422906
257,0.043403726
258,7.454507e-05
259,0.104084596
260,0.15772887
261,5.908485e-05
262,0.16326325
263,0.08270998
264,4.300724e-05
265,0.16553508
266,2.519878e-05
267,0.022779489
268,6.172472e-05
269,8.068223e-05
270,0.133933
271,5.8915943e-05
272,0.34003523
273,0.1565175
274,0.10786035
275,7.859407e-05
276,4.7448862e-05
277,5.4456115e-05
278,0.039979175
279,6.480142e-05
280,3.8610113e-05
281,0.13571289
282,6.169283e-05
283,7.852216e-05
284,0.00012452934
285,6.206369e-05
286,0.3284301
287,3.6577745e-05
288,3.852526e-05
289,0.68090266
290,7.3627285e-05
291,0.26112992
292,0.67754024
293,0.2227737
294,0.00013965312
295,5.5995402e-05
296,0.054682877
297,0.24986292
298,8.039369e-05
299,0.35307765
300,6.3246625e-05
301,0.22549638
302,0.043977194
303,6.486077e-05
304,4.1094463e-05
305,5.9957183e-05
306,0.13818252
307,7.2279705e-05
308,0.07594917
309,7.3248e-05
310,3.862444e-05
311,6.521708e-05
312,8.190355e-05
313,0.25906977
314,0.08664313
315,5.1382594e-05
316,6.8623405e-05
317,0.13648549
318,8.469232e-05
319,7.797752e-05
320,0.13349923
321,0.4485314
322,0.20613755
323,0.04746285
324,0.16550505
325,0.12751323
326,5.2634754e-05
327,0.36400458
328,0.066754006
329,5.7846766e-05
330,5.8794154e-05
331,5.9980288e-05
332,0.044655364
333,6.358291e-05
334,6.6683955e-05
335,0.018735394
336,0.5105508
337,0.061641753
338,5.303764e-05
339,4.4923065e-05
340,3.6641533e-05
341,7.451287e-05
342,3.6578862e-05
343,0.027298912
344,6.806812e-05
345,0.34619108
346,0.12841903
347,0.037836388
348,8.3614446e-05
349,0.028868828
350,0.0325009
351,0.1224723
352,3.3523087e-05
353,0.17891166
354,8.4396925e-05
355,1.5522935e-05
356,0.18266368
357,5.4317643e-05
358,0.37820342
359,0.0001344495
360,0.14211649
361,0.09781838
362,0.07564539
363,5.8576457e-05
364,0.07111116
365,7.144101e-05
366,0.12637685
367,0.18113607
368,5.778149e-05
369,0.05947147
370,5.7450456e-05
371,6.0617233e-05
372,0.06145917
373,0.06357339
374,0.18260233
375,4.473906e-05
376,0.062312007
377,0.10531953
378,5.837415e-05
379,5.923198e-05
380,3.3030454e-05
381,0.04903563
382,8.298873e-05
383,2.6944492e-05
384,0.09009831
385,8.685001e-05
386,0.16980039
387,9.330443e-05
388,6.290827e-05
389,0.00012514631
390,3.8220038e-05
391,2.5532232e-05
392,7.0755224e-05
393,5.513116e-05
394,0.12881523
395,0.07204009
396,5.45361e-05
397,8.093259e-05
398,5.9927002e-05
399,4.885336e-05
400,0.22465888
401,0.09822222
402,5.5291635e-05
403,0.38785118
404,0.039143007
405,0.09705259
406,6.0159302e-05
407,4.321939e-05
408,5.1781622e-05
409,0.025306778
410,0.079607464
411,0.05173666
412,0.11805333
413,5.4067103e-05
414,0.3790855
415,6.438275e-05
416,0.21676405
417,0.22748473
418,0.04517233
419,8.4344705e-05
420,0.020467699
421,5.9590497e-05
422,0.035346247
423,0.063753136
424,5.7002475e-05
425,0.21420231
426,7.270776e-05
427,0.22035712
428,9.213541e-05
429,6.187512e-05
430,0.03568862
431,0.15350467
432,0.032258146
433,0.029599171
434,0.072721966
435,0.00011718655
436,5.2947784e-05
437,0.036737695
438,0.053192526
439,0.000109607
440,0.057180256
441,4.4029348e-05
442,5.440271e-05
443,3.3272307e-05
444,0.23608717
445,0.33090568
446,0.06278518
447,6.1960265e-05
448,3.4457145e-05
449,0.0554606
450,0.3528969
451,9.32524e-05
452,3.4025466e-05
453,6.820776e-05
454,0.1621719
455,0.06976272
456,0.028599348
457,0.28413963
458,5.1230676e-05
459,7.5609074e-05
460,6.406568e-05
461,0.23480527
462,0.51558256
463,0.44595805
464,0.030137306
465,0.017475981
466,0.15136087
467,6.5520726e-05
468,0.10750602
469,0.107812636
470,0.11266412
471,8.6157765e-05
472,0.047691405
473,0.083318666
474,4.388858e-05
475,4.6504945e-05
476,0.06942624
477,7.624085e-05
478,0.14936966
479,7.3953495e-05
480,0.34215063
481,9.103162e-05
482,6.108716e-05
483,5.2478583e-05
484,0.18887338
485,3.141668e-05
486,8.184507e-05
487,0.09760762
488,7.3062714e-05
489,6.764828e-05
490,0.3192015
491,0.036772124
492,6.768351e-05
493,0.5074301
494,0.1270868
495,0.00017310768
496,0.040082358
497,0.39156723
498,0.32300663
499,0.083237655
500,6.357255e-05
501,0.15184502
502,5.5316745e-05
503,0.00015744288
504,0.07353087
505,0.12833433
506,0.16574566
507,5.621064e-05
508,8.276223e-05
509,4.727912e-05
510,0.039168403
511,0.06555627
512,0.52825016
513,0.031490378
514,0.49137348
515,6.705879e-05
516,2.9644065e-05
517,4.9518883e-05
518,0.28592843
519,0.3697301
520,0.00010328101
521,5.1239815e-05
522,0.1687478
523,8.105153e-05
524,0.07348166
525,0.047529142
526,0.06912873
527,7.176029e-05
528,0.26580328
529,3.1784086e-05
530,5.5221084e-05
531,0.0804654
532,0.16633596
533,7.3604046e-05
534,4.3102988e-05
535,0.43344793
536,0.020192927
537,0.14950214
538,0.04274454
539,0.02290241
540,0.5554699
541,7.459862e-05
542,5.9265825e-05
543,8.746729e-05
544,0.15102646
545,0.064402446
546,0.18118368
547,6.8284164e-05
548,7.6450524e-05
549,0.028738465
550,0.12172628
551,0.09738386
552,0.21227954
553,6.090178e-05
554,5.5190394e-05
555,0.124170184
556,6.733382e-05
557,0.17452297
558,7.621803e-05
559,0.05824672
560,0.2350206
561,7.8662684e-05
562,6.276572e-05
563,0.027995555
564,0.04944026
565,8.3495645e-05
566,0.30335325
567,3.77229e-05
568,0.04938685
569,0.16803955
570,0.06732396
571,0.047205783
572,0.07261387
573,7.14648e-05
574,4.2713607e-05
575,0.04682
576,8.058558e-05
577,9.761808e-05
578,0.10589602
579,0.07547902
580,0.032257743
581,0.096351966
582,0.053904455
583,0.05289466
584,0.02669399
585,0.049680322
586,0.007949497
587,5.4754913e-05
588,0.05767307
589,0.03937005
590,6.4397e-05
591,9.341768e-05
592,0.29132196
593,0.13563816
594,4.7125402e-05
595,7.518265e-05
596,6.0425507e-05
597,0.03601276
598,0.24740873
599,0.21690243
600,0.06070795
601,6.762281e-05
602,0.32597187
603,0.089331515
604,0.016060976
605,6.21017e-05
606,0.25906977
607,6.248128e-05
608,7.5843695e-05
609,0.2497592
610,6.469515e-05
611,4.600961e-05
612,0.122029096
613,9.077461e-05
614,0.28625506
615,0.11448282
616,7.906955e-05
617,3.473981e-05
618,0.15084794
619,0.07246752
620,4.961106e-05
621,5.0572373e-05
622,0.11779569
623,0.52841955
624,3.5138837e-05
625,4.7062393e-05
626,6.5011736e-05
627,0.07386524
628,0.12090676
629,6.68972e-05
630,0.038339112
631,7.467932e-05
632,0.2845868
633,8.828044e-05
634,0.026252247
635,5.8551886e-05
636,0.059959292
637,2.4689072e-05
638,9.349263e-05
639,0.03830661
640,0.15546893
641,9.52204e-05
642,4.1991312e-05
643,0.12972638
644,6.799553e-05
645,0.00025822298
646,0.03560122
647,4.541047e-05
648,0.22304888
649,0.06979965
650,5.172146e-05
651,1.6584921e-05
652,0.07616225
653,0.11769025
654,0.2402967
655,0.27762738
656,7.405124e-05
657,0.0367963
658,8.1010345e-05
659,0.0603168
660,0.017704377
661,0.2792992
662,0.07390836
663,0.21814859
664,0.11264323
665,7.043969e-05
666,6.723424e-05
667,0.014237615
668,7.1118826e-05
669,0.0504111
670,5.3212265e-05
671,8.000015e-05
672,5.0777173e-05
673,7.1707065e-05
674,0.1893622
675,6.7518675e-05
676,5.26584e-05
677,9.32188e-05
678,0.040117968
679,4.7674283e-05
680,3.3853605e-05
681,0.12702736
682,0.06276072
683,0.031286724
684,6.0319515e-05
685,3.7440095e-05
686,3.5035013e-05
687,4.7198846e-05
688,0.28625506
