ROW_ID,conversion
0,0.1328627
1,7.6609256e-05
2,0.44112948
3,0.000112978334
4,0.74408597
5,0.2810469
6,0.00012833292
7,0.28874412
8,0.5786347
9,6.023485e-05
10,0.0002862151
11,0.7885048
12,0.92299026
13,0.18528546
14,0.6033882
15,0.00027802167
16,0.8688449
17,0.0001309907
18,0.00037332712
19,0.00015898708
20,0.28793266
21,0.6854555
22,0.4319354
23,0.00017616469
24,0.00010972559
25,0.0003275156
26,0.6579888
27,2.6002821e-05
28,0.41417697
29,0.78293616
30,0.00014318926
31,0.6986581
32,0.00012640537
33,0.31879926
34,0.08455546
35,0.94527066
36,0.13536842
37,0.13699885
38,0.00022760604
39,0.6269389
40,0.6851313
41,0.00016014768
42,5.4687076e-05
43,0.009454983
44,0.44530144
45,0.39933598
46,0.20986433
47,0.231216
48,0.015902428
49,0.0002405128
50,0.57435924
51,0.504252
52,0.00011883192
53,7.936703e-05
54,0.5873951
55,0.00014308703
56,0.47494188
57,7.564679e-05
58,0.76837337
59,0.00027397467
60,0.45330536
61,4.5144752e-05
62,0.51343614
63,0.7892714
64,0.00031662371
65,5.447601e-05
66,0.00040168318
67,0.24627843
68,0.7829675
69,0.8594336
70,5.9324007e-05
71,2.8713113e-05
72,0.00019192055
73,0.5870083
74,0.00021967861
75,0.9772207
76,0.55139005
77,0.00015462693
78,0.38127297
79,0.80841786
80,0.00013063321
81,0.00013628979
82,0.8797212
83,0.17117104
84,0.00012350228
85,0.00019920593
86,0.00032550472
87,0.00015906776
88,0.65118104
89,0.37535554
90,0.35557678
91,0.5037485
92,0.43494165
93,0.6560242
94,0.17957869
95,0.1430501
96,0.0003632
97,0.00017066908
98,7.385251e-05
99,0.59590167
100,0.77718914
101,0.7857045
102,0.5461907
103,0.0002819249
104,0.00021440638
105,0.032284874
106,0.07209742
107,0.76478547
108,0.51218283
109,0.71471643
110,0.035985976
111,0.00042680715
112,0.8960551
113,0.00019040806
114,0.83426684
115,0.6324783
116,0.00010299619
117,0.38072103
118,0.61107355
119,0.825266
120,0.93089926
121,0.21947953
122,7.495122e-05
123,0.0006172671
124,0.00011851971
125,0.5945006
126,0.0002237681
127,0.42521653
128,7.385638e-05
129,0.15253851
130,0.000113564834
131,5.875268e-05
132,0.84298146
133,0.14062285
134,0.33186594
135,0.5727864
136,0.00014400987
137,0.83000284
138,6.268108e-05
139,0.00014533682
140,0.86958146
141,0.00016246183
142,0.0001311962
143,0.62254894
144,0.83877575
145,0.123320855
146,0.021807248
