ROW_ID,conversion
0,0.03310365
1,4.4437165e-05
2,0.100337066
3,2.6652464e-05
4,0.28649247
5,0.013596737
6,3.2492622e-05
7,0.03313014
8,0.3091307
9,0.00011078345
10,4.2729826e-05
11,0.14547089
12,0.14614077
13,0.034706075
14,0.11364334
15,6.0456165e-05
16,0.36775184
17,4.7853246e-05
18,0.0002195647
19,1.8605717e-05
20,0.089357786
21,0.055163037
22,0.026254144
23,5.926249e-05
24,3.7606238e-05
25,3.028603e-05
26,0.02849222
27,1.9586012e-05
28,0.06018186
29,0.12633453
30,2.3109043e-05
31,0.12306557
32,4.097976e-05
33,0.11777688
34,0.046756912
35,0.56873935
36,0.074492864
37,0.084238924
38,6.9379515e-05
39,0.08631427
40,0.028517203
41,1.8147082e-05
42,2.0543628e-05
43,0.0020049585
44,0.057413246
45,0.07796825
46,0.20008211
47,0.043460798
48,0.015608927
49,5.5627155e-05
50,0.06102869
51,0.109060474
52,0.00024225225
53,2.144908e-05
54,0.33245173
55,8.149927e-05
56,0.085854486
57,4.5413024e-05
58,0.25566965
59,5.8114154e-05
60,0.15922338
61,3.6336914e-05
62,0.020629926
63,0.14921483
64,0.00015415378
65,2.7203196e-05
66,0.00010599003
67,0.015883911
68,0.18083028
69,0.39021543
70,8.578107e-05
71,3.1349817e-05
72,3.4991073e-05
73,0.11274624
74,7.568648e-05
75,0.63091177
76,0.08023545
77,0.0001690253
78,0.043717787
79,0.026636753
80,2.4946e-05
81,6.352401e-05
82,0.118485585
83,0.07474473
84,5.310566e-05
85,0.0001705178
86,6.917287e-05
87,5.5726072e-05
88,0.24683225
89,0.022280596
90,0.032241743
91,0.18073525
92,0.034006365
93,0.13112246
94,0.04001654
95,0.025224768
96,9.399824e-05
97,2.9797826e-05
98,5.8205947e-05
99,0.03662007
100,0.14644177
101,0.16112973
102,0.15066592
103,7.971975e-05
104,0.00010870487
105,0.0108881965
106,0.012103094
107,0.17779478
108,0.05413944
109,0.0844575
110,0.013381211
111,4.8563557e-05
112,0.1965372
113,8.2027436e-05
114,0.031780638
115,0.062399697
116,0.00013037835
117,0.13997255
118,0.06705111
119,0.17620815
120,0.2698906
121,0.11899853
122,3.815172e-05
123,8.5542786e-05
124,7.7041565e-05
125,0.05168084
126,3.0752595e-05
127,0.070578516
128,2.7140462e-05
129,0.015411414
130,4.8340527e-05
131,3.707354e-05
132,0.21990572
133,0.07244382
134,0.026764804
135,0.11281443
136,3.984575e-06
137,0.20381786
138,2.3412522e-05
139,2.6729895e-05
140,0.42235088
141,0.00022213087
142,0.0001595785
143,0.075418435
144,0.30464765
145,0.015929786
146,0.01938323
147,2.916418e-05
148,5.6559173e-05
149,0.0095908595
150,4.5106837e-05
151,1.2765529e-05
152,0.07428175
153,0.092199564
154,3.9580194e-05
155,0.16427998
156,0.040428914
157,0.09725358
158,0.05204047
159,0.034625575
160,0.15331893
161,0.010530741
162,0.07189014
163,0.07784626
164,0.23086579
165,0.00018555576
166,0.120721795
167,0.473522
168,3.3573924e-05
169,0.058320824
170,0.34433013
171,0.054501582
172,4.6266607e-05
173,3.7832855e-05
174,6.690856e-05
175,2.7078366e-05
176,5.739416e-05
177,4.7130794e-05
178,6.491875e-05
179,0.05374074
180,0.00041880188
181,0.2138188
182,2.2321325e-05
183,0.00010369934
184,0.120211504
185,0.052013367
186,0.2508558
187,3.6094847e-05
188,5.1812443e-05
189,5.6336423e-05
190,4.1122257e-05
191,0.00016951367
192,4.2428735e-05
193,0.004379924
194,4.925834e-05
195,0.26785746
196,0.0220351
197,0.1522108
198,0.035041355
199,0.12486585
200,0.084578864
201,0.013237768
202,7.178609e-05
203,4.5038025e-05
204,0.012065915
205,7.303164e-05
206,0.3360766
207,0.1115527
208,0.015933951
209,8.731469e-06
210,7.033652e-05
211,6.144418e-05
212,0.10963547
213,0.056727495
214,3.290567e-05
215,0.031952426
216,0.062313046
217,0.0022619255
218,0.0885471
219,0.29721296
220,0.1262163
221,0.066530995
222,9.879767e-05
223,0.202899
224,8.401863e-05
225,0.00021315708
226,0.027264195
227,0.00017257387
228,2.6404838e-05
229,3.184018e-05
230,0.1849402
231,6.984086e-05
232,0.093189284
233,2.1096463e-05
234,8.886339e-05
235,0.13709334
236,0.0001368675
237,0.115939505
238,9.655831e-05
239,5.3561467e-05
240,0.00011805578
241,0.035167612
242,5.867603e-05
243,0.0001319462
244,0.00023127481
