ROW_ID,conversion
0,0.058687255
1,1.6914557e-05
2,0.066127405
3,1.3167832e-05
4,0.38364252
5,0.023445582
6,1.4886375e-05
7,0.05056063
8,0.20640926
9,2.5646927e-05
10,1.49566995e-05
11,0.1631158
12,0.37696227
13,0.0186939
14,0.13991334
15,3.4242126e-05
16,0.33938804
17,2.230977e-05
18,4.5152716e-05
19,1.0974913e-05
20,0.064898215
21,0.07487225
22,0.107076384
23,1.6391143e-05
24,2.2427459e-05
25,1.6991822e-05
26,0.050312825
27,1.7171778e-05
28,0.09633487
29,0.331914
30,1.2290683e-05
31,0.1196319
32,4.9195758e-05
33,0.081204206
34,0.026077945
35,0.539897
36,0.07708864
37,0.03848447
38,1.9802277e-05
39,0.27556956
40,0.08995177
41,2.2094126e-05
42,9.769096e-06
43,0.0065242792
44,0.044485845
45,0.08237565
46,0.06602019
47,0.0469751
48,0.0031382665
49,2.2059472e-05
50,0.09772343
51,0.12794037
52,7.1891063e-06
53,3.915914e-05
54,0.18609191
55,2.4388926e-05
56,0.10425206
57,2.3597358e-05
58,0.3527573
59,1.4051751e-05
60,0.03561406
61,2.094723e-05
62,0.06446428
63,0.26941714
64,4.5663113e-05
65,3.0752595e-05
66,1.3215411e-05
67,0.016076379
68,0.40271452
69,0.40087727
70,1.2564577e-05
71,1.680896e-05
72,3.7540667e-05
73,0.17615904
74,2.3183651e-05
75,0.5871781
76,0.112861924
77,2.0091644e-05
78,0.041355286
79,0.041104447
80,1.1521496e-05
81,1.5779537e-05
82,0.15007783
83,0.068391986
84,2.3687884e-05
85,1.5238313e-05
86,3.1132153e-05
87,2.1626747e-05
88,0.1540834
89,0.02528535
90,0.08759535
91,0.12361589
92,0.25216618
93,0.11843625
94,0.029494727
95,0.01732254
96,2.3279694e-05
97,6.519264e-06
98,3.1267115e-05
99,0.09580749
100,0.31669208
101,0.17907056
102,0.1548926
103,2.4670526e-05
104,5.2227406e-05
105,0.03493447
106,0.013338495
107,0.2190455
108,0.07157618
109,0.092053205
110,0.009894957
111,1.4700925e-05
112,0.3390945
113,2.3294395e-05
114,0.033789746
115,0.372102
116,3.680631e-05
117,0.105329804
118,0.21375239
119,0.21301545
120,0.36088443
121,0.08609726
122,1.4748782e-05
123,3.4639274e-05
124,2.255426e-05
125,0.09469121
126,5.5867557e-05
127,0.17224528
128,1.1619692e-05
129,0.034599505
130,1.7406994e-05
131,1.841349e-05
132,0.28790325
133,0.113594964
134,0.008595464
135,0.04266648
136,2.6996371e-05
137,0.26714048
138,7.952685e-06
139,2.7139557e-05
140,0.368016
141,4.6076704e-05
142,2.0157222e-05
143,0.0617976
144,0.59438646
145,0.0051177624
146,0.013577755
147,3.272404e-05
148,2.4487532e-05
149,0.029470392
150,2.0970254e-05
151,1.3970019e-05
152,0.09781153
153,0.06941895
154,3.250062e-05
155,0.1927846
156,0.011865626
157,0.07114627
158,0.11368171
159,0.03316552
160,0.29489788
161,0.021375395
162,0.082059845
163,0.09020229
164,0.28055966
165,8.774207e-06
166,0.41586396
167,0.39326903
168,2.7858643e-05
169,0.060767483
170,0.23937774
171,0.13876866
172,1.4307386e-05
173,2.1524713e-05
174,1.3772559e-05
175,1.3783387e-05
176,2.9947847e-05
177,9.190219e-06
178,3.4936555e-05
179,0.109887466
180,3.8632395e-05
181,0.22702141
182,1.28308275e-05
183,3.5647783e-05
184,0.19779716
185,0.12672953
186,0.32547858
187,3.1320622e-05
188,1.6021391e-05
189,1.788545e-05
190,1.2587892e-05
191,5.0741546e-05
192,3.1497373e-05
193,0.00717138
194,2.2150582e-05
195,0.122034095
196,0.020369524
197,0.0636162
198,0.13958518
199,0.074838914
200,0.05821492
201,0.043795887
202,1.2472532e-05
203,4.3842985e-05
204,0.060776472
205,2.2758331e-05
206,0.349314
207,0.03667654
208,0.12116887
209,2.8863313e-05
210,2.1211432e-05
211,2.523283e-05
212,0.066737875
213,0.08940686
214,1.5458365e-05
215,0.010907708
216,0.1681743
217,3.3749326e-05
218,0.09307381
219,0.27975258
220,0.13795955
221,0.04270579
222,2.158488e-05
223,0.4236443
224,1.5065094e-05
225,2.7970475e-05
226,0.06917224
227,3.618901e-05
228,1.8867662e-05
229,2.0315003e-05
230,0.29999858
231,3.0345787e-05
232,0.11178337
233,5.267854e-05
234,1.00586485e-05
235,0.06826436
